point_id,section_id,sequence_in_section,category,extra_categories,name_catalogue,name_topos,modern_location,recension,lon_ptolemy,lat_ptolemy,match_score,topos_id,revision_notes
3.10.12.01,3.10.12,1,city,,Dausdava,These cities are between the river [branches]; Daousdaua,,Omega,53.0,44.6666666666667,100.0,3.10.6.1,
3.10.12.02,3.10.12,2,city,,Tibisca,Tibiska,,Omega,55.0,46.3333333333333,100.0,3.10.6.2,
3.10.14.01,3.10.14,1,river_mouth,,Borysthenes-Mündung,Borysthenes river mouth,Dnjepr-Mündung,Omega,57.5,48.5,100.0,3.5.2.1,"Ptolemy sometimes opens a region's description with a boundary point (""this region extends south to the mouth of the Acheloos"") *before* the region's own coastal enumeration begins - then cites that same point again, correctly, at the point in the walk where it's actually reached. Book.map ""3.14"" (Epirus/Akarnania) section ""01"" is a single-row section - ""Acheloos-Mündung"" - sitting alone right before the walk proper starts at ""Akrokeraunische Berge"" in section ""02""; the same ""Acheloos-Mündung"" (same name, same coordinates) shows up again, correctly, as the walk's actual last point in section ""06"". Both citations are real edges under the ordinary catalogue-adjacency rule (the intro one sits within the 5-degree gap cap of Akrokeraunia), so node-collapsing merges the two ""Acheloos"" rows into one graph node with edges to *both* ends of the walk - turning an 11-point open coastal walk into a closed loop and drawing its very first line as a jump from the Akarnanian coast straight to the Albanian border. A general rule (""a single-row section right before the walk starts is always introductory"") risks discarding real single-point coastal sections elsewhere, so this is a small, manually-verified exclusion instead: these ref_ids keep their normal category (they still plot as an ordinary river-mouth marker) but are skipped when building coastline edges, the same way a non-coastal row already is. [Borysthenes-Mündung - the same pattern the other way round: Lower Moesia's own coastal]"
3.10.14.02,3.10.14,2,river_mouth,,Axiakes-Mündung,Axiakos river mouth,Tiligul-Mündung,Omega,57.0,48.0,100.0,3.10.7.2,
3.10.14.03,3.10.14,3,coast,,Physke,Tyras city,,Omega,56.0,47.6666666666667,100.0,3.10.8.6,
3.10.14.04,3.10.14,4,river_mouth,,Tyras-Mündung,Tyras river mouth,Dnjestr-Mündung,Omega,56.3333333333333,47.6666666666667,100.0,3.10.7.4,
3.10.14.05,3.10.14,5,coast,,Dorf des Hermonax,Hermonaktos village,,Omega,56.25,47.5,100.0,3.10.7.5,
3.10.14.06,3.10.14,6,coast,,Harpis,Arpis city,,Omega,56.0,47.25,100.0,3.10.7.6,
3.10.15.02,3.10.15,2,city,,Zargidava,"The inland cities on that side are, along the Hierasos river, Zargidaua",,Omega,55.6666666666667,47.75,58.3,3.10.8.1,
3.10.15.03,3.10.15,3,city,,Tamasidava,Tamasidaua,,Omega,55.3333333333333,47.5,58.8,3.10.8.2,
3.10.15.04,3.10.15,4,city,,Piroboridava (Proboridava),Piroboridaua,,Omega,54.5,47.0,77.9,3.10.8.3,
3.10.16.02,3.10.16,2,city,,Niconium (Niconia),"Between the Hierasos and the Tyras river, Nikonion",Roksolanskoe,Omega,56.3333333333333,48.1666666666667,100.0,3.10.8.4,
3.10.16.03,3.10.16,3,city,,Ophiussa,Ophioussa,,Omega,56.0,48.0,100.0,3.10.8.5,
3.10.16.04,3.10.16,4,city,,Tyras,Tyras city,Belgorod-Dnjestrovskij,Omega,56.0,47.4166666666667,90.8,3.10.8.6,
3.10.17.03,3.10.17,3,island,,Borysthenis,Islands lying off Lower Moesia in the referenced part of Pontos are the so-called Borysthenes island,Berezan,Omega,57.25,47.6666666666667,100.0,3.10.9.1,
3.10.17.04,3.10.17,4,island,,Achilles-Insel,Achilleos or Leuke island,Schlangeninsel,Omega,57.5,47.6666666666667,100.0,3.10.9.2,
3.11.01.06,3.11.01,6,mountain,boundary,Grenzpunkt Thrakiens am Orbelos-Gebirge,Mt. Orbelos to the limit point,,Omega,49.0,41.75,100.0,3.11.1.1,
3.11.02.01,3.11.02,1,river_mouth,,Nessos-Mündung,Nestos river mouth,Nestos-Mündung,Omega,51.75,41.75,100.0,3.11.2.1,
3.11.02.02,3.11.02,2,coast,,Abdera,Abdera,Avdira,Omega,52.1666666666667,41.75,100.0,3.11.2.2,
3.11.02.03,3.11.02,3,coast,,Maroneia,Maroneia,Maronia,Omega,52.6666666666667,41.6666666666667,100.0,3.11.2.3,
3.11.02.04,3.11.02,4,river_mouth,,Hebros-Mündung,Hebros river mouth,Evros-Mündung,Omega,53.0,41.5,100.0,3.11.2.4,
3.11.02.05,3.11.02,5,coast,,Ainos*,Ainos city,Enez,Omega,53.1666666666667,41.5,100.0,3.11.2.5,
3.11.02.06,3.11.02,6,coast,,Breites Kap,Imbros,,Xi,53.25,41.3333333333333,48.9,3.11.8.5,
3.11.02.08,3.11.02,8,river_mouth,,Mündung des Schwarzen Flusses,in the Melas gulf the Melas river mouth,Kavak-suju-Mündung,Omega,53.5,41.5,100.0,3.11.2.6,
3.11.02.09,3.11.02,9,coast,boundary,Grenzpunkt  der Thrakischen Chersones am Schwarzen Golf,the border of the Chersonesos on the Melasgulf,,Omega,53.8333333333333,41.5,100.0,3.11.2.7,
3.11.02.10,3.11.02,10,coast,boundary,Grenzpunkt  der Thrakischen Chersones an der Propontis,likewise the border of Chersonesos on Propontis,,Omega,54.3333333333333,41.5,100.0,3.11.2.8,
3.11.03.05,3.11.03,5,coast,boundary,Grenze bei Moesia Inferior,Kiabros beyond Mt. Haimos until the limit point on the Pontos,,Omega,55.0,44.6666666666667,100.0,3.10.1.1,
3.11.04.03,3.11.04,3,coast,,Anchialos,"which border the description is the following: After Mesembria of Moesia, Anchialos",Pomorie,Omega,54.75,44.5,100.0,3.11.3.2,
3.11.04.04,3.11.04,4,coast,,Apollonia* Pontike,Apollonia,Sozopol,Omega,54.8333333333333,44.3333333333333,100.0,3.11.3.3,
3.11.04.05,3.11.04,5,river_mouth,,Tonzu (Tonzos-Mündung),Tonzou,,Omega,55.0,44.5,83.7,3.11.3.4,
3.11.04.06,3.11.04,6,coast,,Perontikon,Perontikon,,Omega,55.1666666666667,44.0,100.0,3.11.3.5,
3.11.04.07,3.11.04,7,coast,,Kap Thynias,Thynias promontory,Igneada Burnu,Omega,55.6666666666667,44.0,100.0,3.11.3.6,
3.11.04.08,3.11.04,8,coast,,Strand von Halmydessos,Salmydessos shore,Strand von Midye,Omega,55.3333333333333,43.6666666666667,100.0,3.11.3.7,
3.11.04.09,3.11.04,9,coast,,Kap Philia,Philia promontory,Kara Burun,Omega,55.5833333333333,43.5,96.9,3.11.3.8,
3.11.04.10,3.11.04,10,coast,,Phinopolis,Phinopolis,,Omega,55.5,43.3333333333333,100.0,3.11.3.9,
3.11.05.02,3.11.05,2,coast,,Byzanz*,"at the mouth of Pontos, Byzantion",Istanbul,Omega,56.0,43.0833333333333,100.0,3.11.3.10,
3.11.06.02,3.11.06,2,river_mouth,,Bathynias-Mündung,"Next, in Propontis, Bathynios river mouth",Sazly Dere-Mündung,Omega,55.5,43.0,100.0,3.11.4.1,
3.11.06.03,3.11.06,3,river_mouth,,Athyras-Mündung,Athyra river mouth,Kara Su-Mündung,Omega,55.5,42.9166666666667,100.0,3.11.4.2,
3.11.06.04,3.11.06,4,coast,,Selymbria,Selymbria,Silivri,Omega,55.0,42.5,100.0,3.11.4.3,
3.11.06.05,3.11.06,5,coast,,Herakleia*,Perinthos,Marmara Ereglisi,Omega,54.8333333333333,42.3333333333333,100.0,3.11.4.4,
3.11.06.06,3.11.06,6,river_mouth,,Arzos-Mündung,Arzou river mouth,Sazlijka-Mündung,Omega,54.8333333333333,42.1666666666667,100.0,3.11.4.5,
3.11.06.07,3.11.06,7,coast,,Bisanthe bzw. Rhaideston,Bisanthe,Tekirdag,Omega,54.6666666666667,42.0,93.9,3.11.4.6,
3.11.06.08,3.11.06,8,coast,,Lange Mauer,Makron Teichos,,Omega,54.8333333333333,41.8333333333333,100.0,3.11.4.7,
3.11.06.09,3.11.06,9,coast,,Paktye,Paktye,Bolayir Iskelesi,Omega,54.5,41.75,100.0,3.11.4.8,
3.11.07.07,3.11.07,7,lake,,Bistonis-See,"Of the notable mountains of Thrace, Mt. Haimos extends along the junction of Lower Moesia, and Mt. Rhodope is beyond the Nestos and Hebros river, between which and the sea is a lake called Bistonis",Vistonis-See,Omega,52.5,41.8333333333333,100.0,3.11.5.1,
3.11.11.01,3.11.11,1,city,,Prasidion,The inland cities of Thrace are: Praisidion,,Omega,51.3333333333333,43.1666666666667,100.0,3.11.7.1,
3.11.11.02,3.11.11,2,city,,Nikopolis am Haimos,Ostaphos,Nikiup am Balkan,Omega,52.5,43.5,100.0,3.11.7.3,
3.11.11.04,3.11.11,4,city,,Ostaphos,Ostaphos,,Omega,52.5,43.1666666666667,87.8,3.11.7.3,
3.11.11.05,3.11.11,5,city,,Valla,Oualla,,Omega,52.6666666666667,43.75,100.0,3.11.7.4,
3.11.11.06,3.11.11,6,city,,Opisena,Opisena,,Omega,53.3333333333333,44.0,100.0,3.11.7.5,
3.11.11.07,3.11.11,7,city,,Develtos,Deoueltos colonia,Debelt,Omega,54.3333333333333,44.25,100.0,3.11.7.6,
3.11.11.08,3.11.11,8,city,,Orkelis,Sardike,,Omega,50.1666666666667,42.6666666666667,62.1,3.11.7.10,
3.11.11.09,3.11.11,9,city,,Karpudaimon,Karpoudaimon,,Omega,54.0,43.0833333333333,100.0,3.11.7.8,
3.11.11.10,3.11.11,10,city,,Bizye,Bizye,Vize,Omega,54.8333333333333,43.75,100.0,3.11.7.9,
3.11.12.01,3.11.12,1,city,,Sardike,Sardike,Sofia,Omega,51.0,42.75,60.3,3.11.7.10,
3.11.12.02,3.11.12,2,city,,Terta,Terta,,Omega,51.6666666666667,43.0833333333333,100.0,3.11.7.11,
3.11.12.03,3.11.12,3,city,,Philippopolis bzw. Trimontion bzw. Adrianopolis,Philippopolis,Plovdiv,Omega,52.5,42.75,100.0,3.11.7.12,
3.11.12.04,3.11.12,4,city,,Arzos,Arzos,Kalugerovo,Omega,53.25,43.1666666666667,100.0,3.11.7.13,
3.11.12.05,3.11.12,5,city,,Tonzos,Tonzos,,Omega,54.5,43.3333333333333,100.0,3.11.7.14,
3.11.12.06,3.11.12,6,city,,Kabyle,Kabyle,Kabile,Omega,54.8333333333333,43.25,100.0,3.11.7.15,
3.11.12.07,3.11.12,7,city,,Bergule,Bergoule,Lüleburgaz,Omega,54.5,43.0,100.0,3.11.7.16,
3.11.12.08,3.11.12,8,city,,Pantalia (Pataulia),Pautalia,,Omega,50.0,42.5,100.0,3.11.7.17,
3.11.13.01,3.11.13,1,city,,Nikopolis* am Nessos,Nikopolis by the Nestos,Goce Delcev am Nestos,Omega,51.75,42.3333333333333,100.0,3.11.7.18,
3.11.13.03,3.11.13,3,city,,Topiris,Topiris,,Omega,51.3333333333333,42.0,100.0,3.11.7.19,
3.11.13.04,3.11.13,4,city,,Pergamon,Pergamon,,Omega,52.0,42.5,100.0,3.11.7.20,
3.11.13.05,3.11.13,5,city,,Traianopolis,Traianopolis,Lutros,Omega,53.0,42.25,100.0,3.11.7.21,
3.11.13.06,3.11.13,6,city,,Plotinopolis,Plotinopolis,Dimotika,Omega,53.6666666666667,42.6666666666667,100.0,3.11.7.22,
3.11.13.07,3.11.13,7,city,,Drusipara,Drousipara,Büyük Karistiran,Omega,54.5,42.6666666666667,100.0,3.11.7.23,
3.11.13.08,3.11.13,8,city,,Dyme,Dyme,Ardanion,Omega,52.8333333333333,41.75,100.0,3.11.7.24,
3.11.13.09,3.11.13,9,city,,Aphrodisias,Aphrodisias,,Omega,53.5833333333333,41.6666666666667,100.0,3.11.7.26,
3.11.13.10,3.11.13,10,city,,Kypsela,Kypsela,Ipsala,Omega,53.3333333333333,41.6666666666667,90.8,3.11.7.25,
3.11.13.11,3.11.13,11,city,,Aproi,Aproi colonia,Kestridze,Omega,54.0,42.0,100.0,3.11.7.27,
3.11.13.12,3.11.13,12,city,,Herakleia,Herakleia,,Omega,54.3333333333333,41.8333333333333,100.0,3.11.7.28,
3.11.13.13,3.11.13,13,city,,Lysimachia*,Lysimachia,Baklaburun,Omega,54.1666666666667,41.5,100.0,3.11.7.29,
3.11.14.03,3.11.14,3,island,,Kyaneen (westliche Insel),Islands lying off Thrace beyond the Bosporos: the westernmost island of the Kyaneai,Ireke Tasi,Omega,56.3333333333333,43.3333333333333,100.0,3.11.8.1,
3.11.14.05,3.11.14,5,island,,Proikonesos* (Prokonesos*),"In Propontis, Prokonnesos island",Marmara-Insel,Omega,55.5,42.0,100.0,3.11.8.2,
3.11.14.07,3.11.14,7,island,,Thasos,Islands in the Aegean Sea: Thasos island and city,Thassos,Omega,51.75,41.5,100.0,3.11.8.3,
3.11.14.08,3.11.14,8,island,,Samothrake,Samothrace island and city,Samothrake,Omega,52.5,41.25,100.0,3.11.8.4,
3.12.01.05,3.12.01,5,coast,,Kallipolis,Melas Gulf to Propontis and by the part of Propontis on that side as far as Kallipolis,Gelibolu,Omega,55.0,41.5,100.0,3.11.9.1,
3.12.02.02,3.12.02,2,coast,,Kardiapolis,"On the west by the remaining part of the MelasGulf, on which is Kardia city",,Omega,54.0,41.0833333333333,100.0,3.11.9.2,
3.12.02.03,3.12.02,3,coast,,Mastusia,Mastousia promontory,Teke Burnu,Omega,54.5,40.6666666666667,100.0,3.11.9.3,
3.12.03.03,3.12.03,3,coast,,Elaius*,"On the south by the Aegean Sea, on which is the city Elaious",Alçitepe,Omega,54.5,40.75,100.0,3.11.9.4,
3.12.03.04,3.12.03,4,coast,,Kap gleich daneben,the protruding promontory,,Omega,54.6666666666667,40.75,100.0,3.11.9.5,
3.12.04.03,3.12.04,3,coast,,Koila,"On the East by the Hellespont, on which are the cities: Koila",bei Eceabat,Omega,54.9166666666667,41.0,100.0,3.11.9.6,
3.12.04.04,3.12.04,4,coast,,Sestos*,Sestos,Yalikavat,Omega,54.9166666666667,41.25,100.0,3.11.9.7,
3.12.04.05,3.12.04,5,coast,,Kallipolis,Melas Gulf to Propontis and by the part of Propontis on that side as far as Kallipolis,Gelibolu,Omega,55.0,41.5,100.0,3.11.9.1,"walk resumes at book.map ""3.10"" section ""14"" (Dniester-area river mouths, a genuinely new stretch) by re-stating the Dnieper's mouth as an orientation point first - the exact same coordinate already given, correctly, as Sarmatia-in-Europe's own citation (3.05.07.01). Left in as an edge, this duplicate coordinate became a node with edges to *both* its own real neighbour (3.10.14.02) and, via catalogue-order adjacency within its own book.map, the far end of a >4.5-degree jump back across section ""08""'s last coastal point (an intervening digression into inland Danube-bank legionary camps, sections ""09""-""13"", correctly left `city`) - a zigzag with no geographic basis, reported by the user as ""two strange lines...as if it's trying to connect the wrong features"". Skipping this one re-citation lets 3.10's own walk connect directly to its real next point instead.  The four entries below were found a different way: a real coastline never crosses itself (the same ""a road doesn't cross itself"" argument the user made, prompting this check) - so any drawn coastline whose own line self-intersects has a real ordering bug somewhere, findable without eyeballing a render or hand-picking a distance threshold. Checked every coastline/river/island/mountain line in the catalogue with shapely's line-segment intersection test; all four hits below turned out to be the *introductory boundary point* pattern above, just not yet found because a false self-crossing edge is a different symptom than a straight-line ""jump"" is. [Kallipolis - the Thracian Chersonese's own loop closing back to its start (topostext, book 3 map 11 section 9: ""...Sestos, next the above-mentioned Kallipolis""), a bit-identical coordinate duplicate of 3.12.01.05. Left in as a fresh point, it would just re-close the loop a second time at the same node - the ordinary close-loop mechanism (feature_closes_loop) already does this correctly once 3.12's own points are traced.]"
3.13.03.02,3.13.03,2,coast,,Dyrrhachion*,"west by the Ionian Sea from Dyrrachion (or Epidamnos) to the Kelydnos river, per the following description: Taylantians Dyrrachion",Durrës,Omega,45.0,40.8333333333333,94.8,3.12.1.1,
3.13.03.03,3.13.03,3,river_mouth,,Panyasos-Mündung (Panusos-Mündung),Panyasos river outlet,,Omega,45.0,40.6666666666667,100.0,3.12.1.2,
3.13.03.04,3.13.03,4,river_mouth,,Apsos-Mündung,Apsos river outlet,,Omega,45.0833333333333,40.5,100.0,3.12.1.3,
3.13.03.05,3.13.03,5,coast,,Apollonia,Apollonia,Pojani,Omega,45.0833333333333,40.1666666666667,100.0,3.12.1.4,
3.13.03.06,3.13.03,6,river_mouth,,Aoos-Mündung,Aoos river outlet,Vjosë-Mündung,Omega,45.0,40.0,100.0,3.12.1.5,
3.13.03.07,3.13.03,7,coast,,Aulon,Aulon city and port,Vlorë,Omega,44.8333333333333,39.9166666666667,100.0,3.12.1.6,
3.13.04.02,3.13.04,2,city,,Bullis,Elimiotes Boullis,,Omega,45.0,39.75,100.0,3.12.3.1,
3.13.05.02,3.13.05,2,coast,,Amantia,Orestidos Amantia,,Omega,44.9166666666667,39.5,100.0,3.12.3.2,
3.13.05.03,3.13.05,3,river_mouth,,Kelydnos-Mündung,Kelydnos river outlet,Dukati-Mündung,Omega,45.0,39.3333333333333,100.0,3.12.3.3,
3.13.06.02,3.13.06,2,city,boundary,"Grenzpunkt (Achaia, Epeiros, Makedonien)","south to the line on this side along Epiros until the end, at position",,Omega,49.0,38.5,100.0,3.12.3.4,"Surfaced by the seventeenth-round batch coastal fix: `(""3.13"",""06"")` was included in that batch because it mixes `coast` (Malischer Golf, self-classifying via the word ""Golf"") with `city` (Grenzpunkt) - but that mix was never a real ""sea named once, not repeated"" gap the way the other 108 sections were; Malischer Golf already correctly self-classified on its own, and this Grenzpunkt is the *land* boundary it's paired with in the same short passage (topostext: ""south to the line on this side along Epiros until the end, at position"" - Achaia/Epiros/Makedonia's own tripoint via Mt. Pindos, not a coastal point). Left as `coast` by the batch fix, its edge to Neapolis (the real walk's own start, far south) cut across five of that walk's own later segments."
3.13.06.03,3.13.06,3,mountain,,Pindos-Gebirge (Mitte),"which line Mt. Pindos extends, whose midpoint lies at",Pindos-Gebirge,Omega,47.6666666666667,38.75,100.0,3.12.3.5,
3.13.06.05,3.13.06,5,coast,,Malischer Golf,"Along Achaia until the Maliac gulf to the end, position",Malischer Golf,Omega,51.0,38.4166666666667,100.0,3.12.3.6,"walk resumes at book.map ""3.10"" section ""14"" (Dniester-area river mouths, a genuinely new stretch) by re-stating the Dnieper's mouth as an orientation point first - the exact same coordinate already given, correctly, as Sarmatia-in-Europe's own citation (3.05.07.01). Left in as an edge, this duplicate coordinate became a node with edges to *both* its own real neighbour (3.10.14.02) and, via catalogue-order adjacency within its own book.map, the far end of a >4.5-degree jump back across section ""08""'s last coastal point (an intervening digression into inland Danube-bank legionary camps, sections ""09""-""13"", correctly left `city`) - a zigzag with no geographic basis, reported by the user as ""two strange lines...as if it's trying to connect the wrong features"". Skipping this one re-citation lets 3.10's own walk connect directly to its real next point instead.  The four entries below were found a different way: a real coastline never crosses itself (the same ""a road doesn't cross itself"" argument the user made, prompting this check) - so any drawn coastline whose own line self-intersects has a real ordering bug somewhere, findable without eyeballing a render or hand-picking a distance threshold. Checked every coastline/river/island/mountain line in the catalogue with shapely's line-segment intersection test; all four hits below turned out to be the *introductory boundary point* pattern above, just not yet found because a false self-crossing edge is a different symptom than a straight-line ""jump"" is. [Malischer Golf - Macedonia's own southern border marker (topostext, by name match: cited alongside ""Pindos mountain midpoint""/""Oite mountain midpoint"" as boundary landmarks with Achaia/Epirus), stated *before* the region's coastal walk actually begins at Neapolis (3.13.09.03) - left in, its first edge (straight to Neapolis, far north) crossed twelve later segments of the walk it correctly closes back near its own start (Malischer Golf and Spercheios-Mündung are both near Thermopylae - see the existing 3.13.09.03/3.13.17.10 _NO_CLOSE_LOOP_TRAILS entry, which this restores)]"
