book,map,section,position,name_phrase,lon_dms,lat_dms,lon_decimal,lat_decimal,catalogue_matched,catalogue_ref_id,catalogue_name,catalogue_match_score
2,4,9,16,Balda,7°00',36°40',7.0,36.6667,yes,2.04.11.10,Singili Barba,100.0
2,4,9,17,Ebora,6°15',36°30',6.25,36.5,yes,2.04.11.11,Ebora,84.7
2,4,9,18,Onoba,6°10',36°20',6.1667,36.3333,yes,2.04.11.12,Onoba,100.0
2,4,9,19,Greater Illipula,9°40',38°05',9.6667,38.0833,yes,2.04.11.13,Illipula Magna,100.0
2,4,9,20,Selia,9°40',37°45',9.6667,37.75,yes,2.04.11.14,Selia,100.0
2,4,9,21,Vescos,9°30',37°30',9.5,37.5,yes,2.04.11.15,Vescis,100.0
2,4,9,22,Escoa,9°10',37°30',9.1667,37.5,yes,2.04.11.16,Osqua,100.0
2,4,9,23,Artigis,9°40',37°20',9.6667,37.3333,yes,2.04.11.17,Artigis,96.9
2,4,9,24,Calecula,10°10',37°45',10.1667,37.75,yes,2.04.11.18,Calecula,100.0
2,4,9,25,Lacibis,10°15',37°30',10.25,37.5,yes,2.04.11.19,Lacibis,100.0
2,4,9,26,Sacilis,10°55',37°50',10.9167,37.8333,yes,2.04.11.20,Sacili,78.2
2,4,9,27,Lacippo,10°45',37°50',10.75,37.8333,yes,2.04.11.21,Lacippo,100.0
2,4,9,28,Illiberis,11°00',37°40',11.0,37.6667,yes,2.04.11.22,Iliberri,100.0
2,4,10,1,"Further inland alongside Lusitania, the Turdetani, with these cities: Canaca",4°15',38°00',4.25,38.0,yes,2.04.12.03,Canaca,96.9
2,4,10,2,Seria,4°40',37°45',4.6667,37.75,yes,2.04.12.04,Seria Fama Iulia,100.0
2,4,10,3,Osca,5°00',37°15',5.0,37.25,yes,2.04.12.05,Osca,100.0
2,4,10,4,Caeriana,5°10',38°20',5.1667,38.3333,yes,2.04.12.06,Caeriana,100.0
2,4,10,5,Urium,5°40',38°20',5.6667,38.3333,yes,2.04.12.07,Urium,100.0
2,4,10,6,Illipula,6°00',38°00',6.0,38.0,yes,2.04.12.08,Illipula,87.8
2,4,10,7,Setida,5°30',37°45',5.5,37.75,yes,2.04.12.13,Ugia (Utia),100.0
2,4,10,8,Ptucci,5°30',37°20',5.5,37.3333,yes,2.04.12.10,Iptuci,100.0
2,4,10,9,Sala,5°10',37°10',5.1667,37.1667,yes,2.04.12.11,Sala,69.4
2,4,10,10,Nabrissa,5°40',37°30',5.6667,37.5,yes,2.04.12.11,Sala,100.0
2,4,10,11,Ugia,5°30',37°45',5.5,37.75,yes,2.04.12.13,Ugia (Utia),100.0
2,4,10,12,Asta,6°00',37°20',6.0,37.3333,yes,2.04.12.14,Asta,100.0
2,4,10,13,Corticata,6°40',38°20',6.6667,38.3333,yes,2.04.12.15,Corticata,100.0
2,4,10,14,Lailia,6°30',38°10',6.5,38.1667,yes,2.04.12.16,Laelia,74.2
2,4,10,15,Italica,7°00',38°00',7.0,38.0,yes,2.04.13.01,Italica,100.0
2,4,10,16,Maxilua,6°20',37°20',6.3333,37.3333,yes,2.04.13.02,Maxilua,100.0
2,4,10,17,Ucia,7°00',37°40',7.0,37.6667,yes,2.04.13.03,Ugia,100.0
2,4,10,18,Carissa,6°30',37°30',6.5,37.5,yes,2.04.13.04,Carissa,100.0
2,4,10,19,Calduba,6°40',37°15',6.6667,37.25,yes,2.04.13.05,Calduba,100.0
2,4,10,20,Paesula,7°00',37°10',7.0,37.1667,yes,2.04.13.06,Paesula (Pesula),100.0
2,4,10,21,Saguntia,6°30',37°05',6.5,37.0833,yes,2.04.15.09,Illipula-Gebirge (Mitte),100.0
2,4,10,22,Asindum,6°30',36°50',6.5,36.8333,yes,2.04.13.08,Asido,66.7
2,4,10,23,Nertobriga,7°00',38°50',7.0,38.8333,yes,2.04.13.09,Nertobriga,100.0
2,4,10,24,Contributa,7°40',38°55',7.6667,38.9167,yes,2.05.08.13,Geraea,60.1
2,4,10,25,Regina,7°10',37°55',7.1667,37.9167,yes,2.04.13.11,Regina,96.9
2,4,10,26,Cursu,8°00',38°40',8.0,38.6667,yes,2.04.13.12,Cursu,100.0
2,4,10,27,Mirobriga,7°00',38°25',7.0,38.4167,yes,2.04.13.13,Mirobriga,100.0
2,4,10,28,Spoletinum,7°20',38°20',7.3333,38.3333,yes,2.04.13.14,Spoletinum,100.0
2,4,10,29,Laipa (or Illipa) greater,7°40',38°10',7.6667,38.1667,yes,2.04.13.01,Italica,52.1
2,4,10,30,Hispalis metropolis,7°15',37°45',7.25,37.75,yes,2.04.14.01,Hispalis*,96.9
2,4,10,31,Obucola,8°00',37°45',8.0,37.75,yes,2.04.14.02,Obulcula,100.0
2,4,10,32,Calicula,7°40',37°45',7.6667,37.75,yes,2.04.14.03,Calecula,100.0
2,4,10,33,Oleastrum,7°20',37°30',7.3333,37.5,yes,2.04.14.04,Oleastrum,87.8
2,4,10,34,Ursone,7°30',37°25',7.5,37.4167,yes,2.04.14.05,Urso,100.0
2,4,10,35,Baesippo,7°15',37°05',7.25,37.0833,yes,2.04.14.06,Baesippo,100.0
2,4,10,36,Phornacis,8°30',38°50',8.5,38.8333,yes,2.04.14.07,Fornacis (Furnacis),79.8
2,4,10,37,Arsa,8°40',38°35',8.6667,38.5833,yes,2.04.14.08,Arsa,100.0
2,4,10,38,Asula,8°35',38°25',8.5833,38.4167,yes,2.04.14.09,Asyla (Asula),96.9
2,4,10,39,Astigis,8°15',38°20',8.25,38.3333,yes,2.04.14.10,Astigi,100.0
2,4,10,40,Carmonia,8°10',38°00',8.1667,38.0,yes,2.04.14.11,Carmo,100.0
2,4,11,1,In Celtic Baetica: Aruci,5°50',38°00',5.8333,38.0,yes,2.04.15.02,Arucci,100.0
2,4,11,2,Arunda,6°30',38°50',6.5,38.8333,yes,2.04.15.05,Acinippo,100.0
2,4,11,3,Curgia,6°00',38°40',6.0,38.6667,yes,2.04.15.04,Curiga,100.0
2,4,11,4,Acinippo,6°30',38°30',6.5,38.5,yes,2.04.15.03,Arunda,100.0
2,4,11,5,Oama,6°15',38°25',6.25,38.4167,yes,2.04.15.06,Vama,100.0
2,4,12,1,"The named mountains in Baetica are Marianus, midpoint",6°20',37°40',6.3333,37.6667,yes,2.04.15.09,Illipula-Gebirge (Mitte),56.3
2,4,12,2,"the so-called Illipula, midpoint",6°30',37°05',6.5,37.0833,yes,2.04.15.09,Illipula-Gebirge (Mitte),100.0
2,4,12,3,"the island lying alongside the coast in the Outer sea, with its city. Gadeira",5°40',36°30',5.6667,36.5,yes,2.04.16.03,Gades*,54.4
2,5,1,1,"LUSITANIA The southern side of Lusitania is the common boundary with the northern side of Baetica. The northern side links to Tarraconensis along the western part of the Dourius river. The mouth of the river, which flows into the Outer Sea",5°20',41°50',5.3333,41.8333,yes,2.05.01.04,Durius-Mündung,100.0
2,5,1,2,The part of the river where Lusitania begins,9°10',41°20',9.1667,41.3333,yes,2.05.01.06,"Durius (Grenzpunkt Lusitania, Tarraconensis)",100.0
2,5,1,3,The sources of the river,11°40',41°40',11.6667,41.6667,yes,2.06.57.08,Thermida,53.5
2,5,2,1,"mouth of the Anariver, the cities of the Turdetani: Balsa",3°40',37°45',3.6667,37.75,yes,2.05.03.04,Balsa,100.0
2,5,2,2,Ossonoba,3°00',37°50',3.0,37.8333,yes,2.05.03.05,Ossonoba,100.0
2,5,2,3,Sacred Promontory,2°30',38°15',2.5,38.25,yes,2.05.03.06,Heiliges Kap,100.0
2,5,2,4,Callipodos river mouth,5°00',39°00',5.0,39.0,yes,2.05.03.07,Callipus-Mündung (Calopus-Mündung),100.0
2,5,2,5,Salaceia,5°05',39°25',5.0833,39.4167,yes,2.05.03.08,Salacia,100.0
2,5,2,6,Caitobrix,4°50',39°30',4.8333,39.5,yes,2.05.03.09,Caetobriga,72.9
2,5,3,1,Of the Lusitani: Barbarium Promontory,4°45',39°45',4.75,39.75,yes,2.05.04.02,Kap Barbarium,89.7
2,5,3,2,Oliosipum,5°10',40°15',5.1667,40.25,yes,2.05.04.03,Olisipo,100.0
2,5,3,3,Tagus river mouth,5°30',40°10',5.5,40.1667,yes,2.05.04.04,Tagus-Mündung,100.0
2,5,3,4,Point at which it crosses over to Tarraconensis,10°00',40°10',10.0,40.1667,yes,2.06.57.19,Paterniana,45.8
2,5,3,5,Sources of the river,11°40',40°45',11.6667,40.75,yes,2.05.04.06,Tagus-Quellen,100.0
2,5,3,6,Mountain of the Moon summit,5°00',40°40',5.0,40.6667,yes,2.05.04.07,Berg der Selene,100.0
2,5,3,7,Monda river mouth,5°10',40°50',5.1667,40.8333,yes,2.05.04.08,Munda-Mündung,100.0
2,5,3,8,Vacus river mouth,5°10',41°20',5.1667,41.3333,yes,2.05.04.09,Vacua-Mündung,100.0
2,5,3,9,Dourius river mouth,5°20',41°50',5.3333,41.8333,yes,2.05.01.04,Durius-Mündung,100.0
2,5,4,1,The Turdetani occupy the area around the Sacred Promontory. They have the following inland cities in Lusitania: Pax Julia,5°20',39°00',5.3333,39.0,yes,2.05.05.04,Pax Iulia,100.0
2,5,4,2,Julia Myrtilis,5°15',38°45',5.25,38.75,yes,2.05.05.05,Iulia Myrtilis,100.0
2,5,5,1,Those Celtic people further inland have the following cities in Lusitania: Laccobriga,5°45',40°15',5.75,40.25,yes,2.05.06.03,Lancobriga (Laccobriga),100.0
2,5,5,2,Caepiana,5°20',40°00',5.3333,40.0,yes,2.05.06.04,Caepiana,100.0
2,5,5,3,Braetolaeum,6°00',40°00',6.0,40.0,yes,2.05.06.05,Braetolaeum (Braetoleum),100.0
2,5,5,4,Mirobriga,5°20',39°45',5.3333,39.75,yes,2.05.06.06,Mirobriga,100.0
2,5,5,5,Arcobriga,5°40',39°00',5.6667,39.0,yes,2.05.06.07,Arcobriga,100.0
2,5,5,6,Meribriga,6°30',39°40',6.5,39.6667,yes,2.05.06.08,Meribriga (Merebriga),87.8
2,5,5,7,Catraleucos,5°40',39°20',5.6667,39.3333,yes,2.05.06.09,Catraleucus,100.0
2,5,5,8,White Towers (Pyrgoi Leukoi),6°10',39°20',6.1667,39.3333,yes,2.05.06.10,Weisse Türme,100.0
2,5,5,9,Arandis,6°10',39°05',6.1667,39.0833,yes,2.05.06.11,Arandis,100.0
2,5,6,1,"Above these the Lusitani, with these inland cities: Lauara",5°50',41°45',5.8333,41.75,yes,2.06.39.09,Araducca,62.1
2,5,6,2,Aritium,5°40',41°30',5.6667,41.5,yes,2.05.07.03,Aritium,100.0
2,5,6,3,Selium,6°00',41°20',6.0,41.3333,yes,2.05.07.04,Selium,100.0
2,5,6,4,Elbocoris,6°30',41°15',6.5,41.25,yes,2.05.07.05,Elbocoris,100.0
2,5,6,5,Araducta,6°40',41°30',6.6667,41.5,yes,2.05.07.06,Araducta (Araducca),100.0
2,5,6,6,Verurium,7°15',41°05',7.25,41.0833,yes,2.05.07.07,Verurium (Vervium),100.0
2,5,6,7,Velladis,6°40',41°05',6.6667,41.0833,yes,2.05.07.08,Velladis,100.0
2,5,6,8,Aeminium,7°20',41°30',7.3333,41.5,yes,2.05.07.09,Aeminium,100.0
2,5,6,9,Chretina,5°30',40°40',5.5,40.6667,yes,2.05.07.10,Chretina,100.0
2,5,6,10,Arabriga,5°40',40°30',5.6667,40.5,yes,2.05.07.11,Arabriga,100.0
2,5,6,11,Scalabis Colonia,6°00',41°00',6.0,41.0,yes,2.05.07.12,Scalabis,100.0
2,5,6,12,Tacubis,6°20',40°45',6.3333,40.75,yes,2.05.07.13,Tacubis,100.0
2,5,6,13,Concordia,6°40',40°30',6.6667,40.5,yes,2.05.07.14,Concordia,100.0
2,5,6,14,Talabriga,7°30',40°45',7.5,40.75,yes,2.05.07.15,Talabriga,100.0
2,5,6,15,Rusticana,7°10',40°30',7.1667,40.5,yes,2.05.07.16,Rusticana,100.0
2,5,6,16,Mendeculeia or Mendiculnia,6°50',40°15',6.8333,40.25,yes,2.05.08.01,Mendeculia (Mendeculeia),100.0
2,5,6,17,Caurium,6°40',40°00',6.6667,40.0,yes,2.05.08.02,Caurium,100.0
2,5,6,18,Turmogum,8°00',40°15',8.0,40.25,yes,2.05.08.03,Turmogum,100.0
2,5,6,19,Burdua,7°20',40°00',7.3333,40.0,yes,2.05.08.04,Budua,100.0
2,5,6,20,Colarnum,6°50',39°45',6.8333,39.75,yes,2.05.08.05,Colarnum,100.0
2,5,6,21,Sallaicos,6°40',39°30',6.6667,39.5,yes,2.05.08.06,Sallaecus,100.0
2,5,6,22,Ammaia,7°00',39°20',7.0,39.3333,yes,2.05.08.07,Ammaea,100.0
2,5,6,23,Ebura,7°00',39°05',7.0,39.0833,yes,2.05.08.08,Ebora,100.0
2,5,6,24,Norba Caesarea,7°50',39°55',7.8333,39.9167,yes,2.05.08.09,Norba Caesarina*,100.0
2,5,6,25,Liciniana,7°20',39°40',7.3333,39.6667,yes,2.05.08.10,Licinniana,100.0
2,5,6,26,Augusta Emerita,8°00',39°30',8.0,39.5,yes,2.05.08.11,Augusta Emerita*,100.0
2,5,6,27,Enandria,7°20',39°15',7.3333,39.25,yes,2.05.08.12,Evandria,100.0
2,5,6,28,Geraia,7°40',39°05',7.6667,39.0833,yes,2.05.08.13,Geraea,100.0
2,5,6,29,Caecilia Gemellina or Metellina,8°30',39°30',8.5,39.5,yes,2.05.08.14,Caecilia Metellina,100.0
2,5,6,30,Cappasa,8°40',39°10',8.6667,39.1667,yes,2.05.08.15,Capasa,100.0
2,5,7,1,"At the furthest east the Vettones, in these cities: Lancia Oppidana",8°30',41°40',8.5,41.6667,yes,2.05.09.02,Lancia Oppidana (Laccia Oppidana),100.0
2,5,7,2,Cottaiobriga,8°00',41°30',8.0,41.5,yes,2.05.09.03,Cottaeobriga (Cottagobriga),100.0
2,5,7,3,Salmantica,8°45',41°45',8.75,41.75,yes,2.05.09.04,Salmantica,93.9
2,5,7,4,Augustobriga,8°00',41°15',8.0,41.25,yes,2.05.09.05,Augustobriga,100.0
2,5,7,5,Ocelum,8°20',41°15',8.3333,41.25,yes,2.05.09.06,Ocelum,100.0
2,5,7,6,Capara,8°30',41°00',8.5,41.0,yes,2.05.09.07,Capara,100.0
2,5,7,7,Manliana,8°20',41°00',8.3333,41.0,yes,2.05.09.08,Manliana,100.0
2,5,7,8,Laconimurgi,8°20',40°45',8.3333,40.75,yes,2.05.09.09,Lacimurga,100.0
2,5,7,9,Deobriga,8°40',40°40',8.6667,40.6667,yes,2.05.09.10,Deobriga,100.0
2,5,7,10,Obila,8°45',40°25',8.75,40.4167,yes,2.05.09.11,Obila,96.9
2,5,7,11,Lama,8°30',40°05',8.5,40.0833,yes,2.05.09.12,Lama,100.0
2,5,7,12,"An island lying off Lusitania, Londobris",3°00',41°00',3.0,41.0,yes,2.05.10.02,Londobris,100.0
2,6,1,1,mouth of the river Dorius. Of the Callaici Braicares: Avus river mouth,5°30',42°15',5.5,42.25,yes,2.06.01.05,Avus-Mündung,100.0
2,6,1,2,Avarus Promontory,5°30',42°30',5.5,42.5,yes,2.06.01.06,Kap Avarum,73.7
2,6,1,3,Nebios river mouth,5°40',42°45',5.6667,42.75,yes,2.06.01.07,Nebis-Mündung,100.0
2,6,1,4,Limios river mouth,5°30',43°15',5.5,43.25,yes,2.06.01.08,Limia-Mündung,100.0
2,6,1,5,Minios river mouth,5°15',43°40',5.25,43.6667,yes,2.06.01.09,Minius-Mündung,93.2
2,6,1,6,The sources of the river,11°30',44°15',11.5,44.25,yes,2.06.01.10,Minius-Quellen,100.0
2,6,2,1,Of the Callaici Lucensi: Orvium Peak,5°30',44°00',5.5,44.0,yes,2.06.02.02,Kap Orvium (Kap Orubium ),100.0
2,6,2,2,Ovia river mouth,5°40',44°15',5.6667,44.25,yes,2.06.02.03,Ulla-Mündung,74.4
2,6,2,3,Tamara river mouth,5°40',44°40',5.6667,44.6667,yes,2.06.02.05,Tamaris-Mündung,100.0
2,6,2,4,Artabri harbour,5°20',45°00',5.3333,45.0,yes,2.06.02.06,Hafen der Artabrer,100.0
2,6,2,5,Nerium promontory,5°15',45°10',5.25,45.1667,yes,2.06.02.07,Kap Nerium,100.0
2,6,3,1,Nerium promontory: Sestian Altars promontory,5°40',45°30',5.6667,45.5,yes,2.06.03.03,"Altäre des Sestius, ein Kap",100.0
2,6,3,2,Vir river mouth,6°15',45°30',6.25,45.5,yes,2.06.03.04,Vir-Mündung,100.0
2,6,3,3,the next promontory,6°30',45°30',6.5,45.5,yes,2.06.03.05,Nächstes Kap,100.0
2,6,4,1,"Of the Callaici Lucensi in the Great Harbour, Flavium Brigantium",7°15',45°00',7.25,45.0,yes,2.06.04.03,Flavium Brigantium,100.0
2,6,4,2,Lapatia Corus promontory and Trileucum,8°15',45°50',8.25,45.8333,yes,2.06.04.04,Kap Lapatia Coru bzw. Trileucum,100.0
2,6,4,3,Mearus river mouth,7°00',45°45',7.0,45.75,yes,2.06.04.05,Mearus-Mündung,45.0
2,6,4,4,Nabius river mouth,10°20',45°40',10.3333,45.6667,yes,2.06.04.06,Nabius-Mündung,100.0
2,6,4,5,Navialavionos river mouth,11°20',45°45',11.3333,45.75,yes,2.06.04.07,Navia-Mündung,100.0
2,6,5,1,Of the Paisici: Flavionavia,11°45',45°25',11.75,45.4167,yes,2.06.05.02,Flavionavia,100.0
2,6,5,2,Nailos river mouth,12°00',45°30',12.0,45.5,yes,2.06.05.03,Naelo,100.0
2,6,6,1,Of the Cantabri: Noiga Ucesia,13°00',45°40',13.0,45.6667,yes,2.06.06.02,Noega Ucesia,100.0
2,6,6,2,(Noigaucesios river mouth,13°00',45°25',13.0,45.4167,yes,2.06.06.02,Noega Ucesia,45.8
2,6,7,1,Of the Autrigones: Nerva river mouth,13°10',44°40',13.1667,44.6667,yes,2.06.07.02,Nerva-Mündung,100.0
2,6,7,2,Flaviobriga,13°30',44°15',13.5,44.25,yes,2.06.07.03,Flaviobriga,100.0
2,6,8,1,Of the Caristi: Deova river mouth,13°45',44°25',13.75,44.4167,yes,2.06.08.02,Deva-Mündung,100.0
2,6,9,1,Of the Varduli: Menosca,14°20',45°00',14.3333,45.0,yes,2.06.09.02,Menosca,100.0
2,6,9,2,(Melacos river mouth,15°00',44°00',15.0,44.0,yes,2.06.64.07,Sigarra,51.9
2,6,10,1,Of the Vascones: Oiasso city,15°10',45°05',15.1667,45.0833,yes,2.06.10.02,Oiarso,100.0
2,6,10,2,Oiasso extreme end of the Pyrenees,15°10',45°50',15.1667,45.8333,yes,2.06.10.03,"Kap Oiarso, Pyrene-Gebirge (NW-Ende)",69.1
2,6,11,1,"The eastern side, towards the summer sunrise, is bounded by the Pyreneesfrom the above-mentioned promontory to where the mountain chain meets Our Sea, on the headland where the sanctuary of Aphrodite is established",20°00',42°20',20.0,42.3333,yes,2.06.11.03,"Heiligtum der Venus, Pyrene-Gebirge (SO-Ende)",63.8
2,6,11,2,"The mountain is curved in such a way that it faces Hispania, while being between the mountain heights and part of Tarraconensis",17°00',43°00',17.0,43.0,yes,2.06.11.06,Pyrene-Gebirge (Mitte),100.0
2,6,12,1,"The remainder of Tarraconensis, one side lies alongside Lusitania and Baetica and that which lies alongside the Balearic Sea, turns towards the winter sunrise, with the following description: Afte the limit toward Baetica",12°00',37°15',12.0,37.25,yes,2.04.03.07,Baetica (Ostende am Baliarischen Meer),100.0
2,6,14,1,The sea coast of the Bastitani at Urci,12°00',37°20',12.0,37.3333,yes,2.06.13.02,Urci,100.0
2,6,14,2,The sea coast of the Contestani: Lucentum,12°30',37°30',12.5,37.5,yes,2.06.14.02,Lucentum,87.8
2,6,14,3,New Carchedon,12°15',37°55',12.25,37.9167,yes,2.06.14.03,Carthago Nova*,100.0
2,6,14,4,Scombraria headland,12°55',38°05',12.9167,38.0833,yes,2.06.14.04,Kap Scombraria,100.0
2,6,14,5,Taberos river mouth,12°30',38°30',12.5,38.5,yes,2.06.14.05,Tader-Mündung,100.0
2,6,14,6,Alonae,12°40',38°25',12.6667,38.4167,yes,2.06.14.06,Alonis,78.9
2,6,14,7,Saetabus river mouth,13°00',38°45',13.0,38.75,yes,2.06.14.07,Saetabis-Mündung,100.0
2,6,14,8,Illicitanus harbour,13°30',38°45',13.5,38.75,yes,2.06.14.08,Ilicitanus-Hafen,100.0
2,6,14,9,Sucro river mouth,14°00',38°50',14.0,38.8333,yes,2.06.14.09,Sucro-Mündung,81.7
2,6,15,1,The sea coast of the Edetani: Pallantia river mouth,14°40',38°55',14.6667,38.9167,yes,2.06.15.02,Pallantia-Mündung,100.0
2,6,15,2,Turios river mouth,15°00',39°00',15.0,39.0,yes,2.06.15.03,Turia-Mündung,100.0
2,6,15,3,Dianium,15°40',39°30',15.6667,39.5,yes,2.06.15.04,Dianium,100.0
2,6,16,1,The sea coast of the Ilercaones: Tenebrium promontory,15°55',39°40',15.9167,39.6667,yes,2.06.16.02,Kap Tenebrium,100.0
2,6,16,2,Tenebrium harbour,15°30',40°00',15.5,40.0,yes,2.06.16.03,Tenebrius-Hafen,100.0
2,6,16,3,Iberus river mouth,16°00',40°30',16.0,40.5,yes,2.06.16.04,Iberus-Mündung,100.0
2,6,16,4,Mid–point of the length of the river,14°00',42°00',14.0,42.0,yes,2.06.16.05,Iberus (Mitte),100.0
2,6,16,5,Sources of the river,12°30',44°00',12.5,44.0,yes,2.06.16.06,Iberus-Quellen,100.0
2,6,17,1,The sea coast of the Cosetani: Tarraco,16°20',40°40',16.3333,40.6667,yes,2.06.17.02,Tarraco*,100.0
2,6,17,2,Subur,16°50',40°45',16.8333,40.75,yes,2.06.17.03,Subur,100.0
2,6,18,1,The sea coast of the Laeetani: Barcinum,17°15',41°00',17.25,41.0,yes,2.06.18.02,Barcino,100.0
2,6,18,2,Rubricatum river mouth,17°15',41°15',17.25,41.25,yes,2.06.18.03,Rubricatus-Mündung,79.4
2,6,18,3,Baetulon,17°50',41°20',17.8333,41.3333,yes,2.06.19.01,Baetulo,100.0
2,6,18,4,Lunarium peak,18°30',41°30',18.5,41.5,yes,2.06.19.02,Kap Lunarium,100.0
2,6,18,5,Dilurum or Ailurum,18°00',41°50',18.0,41.8333,yes,2.06.19.03,Iluro,81.9
2,6,18,6,Blanda,18°15',42°00',18.25,42.0,yes,2.06.19.04,Blanda,100.0
2,6,19,1,The sea coast of the Indigetae: Sambroca river mouth,18°30',42°10',18.5,42.1667,yes,2.06.20.02,Sambroca-Mündung,100.0
2,6,19,2,Emporiae,18°45',42°20',18.75,42.3333,yes,2.06.20.03,Emporiae,100.0
2,6,19,3,Clodianum river mouth,19°00',42°10',19.0,42.1667,yes,2.06.20.04,Clodianus-Mündung,85.3
2,6,19,4,Rode city,19°30',42°30',19.5,42.5,yes,2.06.20.05,Rhode,100.0
2,6,19,5,which the Aphrodision sanctuary,20°15',42°20',20.25,42.3333,yes,2.06.11.03,"Heiligtum der Venus, Pyrene-Gebirge (SO-Ende)",51.9
2,6,20,1,"Named mountains in Tarraconensisare Vindium, with the following end points",9°00',45°00',9.0,45.0,yes,2.06.21.02,Vindium-Gebirge (W-Ende),100.0
2,6,20,2,and,11°30',44°30',11.5,44.5,yes,2.06.21.03,Vindium-Gebirge (O-Ende),75.8
2,6,20,3,Edulium with end points,14°40',42°15',14.6667,42.25,yes,2.06.21.04,Edulium-Gebirge (W-Ende),100.0
2,6,20,4,and,16°00',43°00',16.0,43.0,yes,2.06.21.05,Edulium-Gebirge (O-Ende),100.0
2,6,20,5,Idubeda with end points,14°00',41°30',14.0,41.5,yes,2.06.21.06,Idubeda-Gebirge (N-Ende),100.0
2,6,20,6,and,14°15',39°00',14.25,39.0,yes,2.06.21.07,Idubeda-Gebirge (S-Ende),81.9
2,6,20,7,Ortospeda with end points,12°00',37°00',12.0,37.0,yes,2.04.03.07,Baetica (Ostende am Baliarischen Meer),57.1
2,6,20,8,and,14°00',39°40',14.0,39.6667,yes,2.06.21.09,Orospeda-Gebirge (NO-Ende),100.0
2,6,21,1,The Artabri occupy the territory around the Nerium promontory in these cities: Claudiomerium,5°45',45°10',5.75,45.1667,yes,2.06.22.03,Claudionerium,100.0
2,6,21,2,Novium,6°10',44°45',6.1667,44.75,yes,2.06.22.04,Novium,100.0
2,6,22,1,Close to them are the CallaiciLucensii with the following cities of the interior: Burum,8°15',45°05',8.25,45.0833,yes,2.06.23.02,Burum,100.0
2,6,22,2,Olina,8°30',45°30',8.5,45.5,yes,2.06.23.03,Olina,100.0
2,6,22,3,Vika,9°20',45°20',9.3333,45.3333,yes,2.06.23.04,Vica,100.0
2,6,22,4,Libunca,10°15',45°40',10.25,45.6667,yes,2.06.23.05,Libunca,60.3
2,6,22,5,Pintia,10°10',44°55',10.1667,44.9167,yes,2.06.23.06,Pintia,100.0
2,6,22,6,Caronium,7°00',44°45',7.0,44.75,yes,2.06.23.07,Caronium,100.0
2,6,22,7,Turuptiana,6°20',43°45',6.3333,43.75,yes,2.06.23.08,Turuptiana,100.0
2,6,22,8,Glandomirum,7°00',43°30',7.0,43.5,yes,2.06.23.09,Glandomirum,100.0
2,6,22,9,Ocelum,8°20',44°25',8.3333,44.4167,yes,2.06.23.10,Ocelum,100.0
2,6,22,10,Turriga or Turgina,8°50',44°35',8.8333,44.5833,yes,2.06.23.11,Turriga,100.0
2,6,23,1,"Of the Capori, Iria Flavia",6°25',44°30',6.4167,44.5,yes,2.06.24.02,Iria Flavia,100.0
2,6,23,2,Lucus Augustus,7°25',44°25',7.4167,44.4167,yes,2.06.24.03,Lucus Augusti,100.0
2,6,23,3,"Of the Cilini, Aquae Calidae",6°20',44°20',6.3333,44.3333,yes,2.06.25.02,Aquae Calidae,100.0
2,6,23,4,"Of the Lemavi, Dactonium",7°30',44°00',7.5,44.0,yes,2.06.25.04,Dactonium,100.0
2,6,23,5,"Of the Baedui, Flavia Lambris",7°50',44°15',7.8333,44.25,yes,2.06.26.02,Flavia Lambris,63.3
2,6,23,6,"Of the Sevurri, Talamina",8°30',44°30',8.5,44.5,yes,2.06.27.02,Talamine,100.0
2,6,23,7,Aquae Quintinae,8°30',45°10',8.5,45.1667,yes,2.06.27.03,Aquae Quintinae,100.0
2,6,23,8,East of these are the Asturii in these cities: Lucus Asturium,11°00',45°00',11.0,45.0,yes,2.06.28.02,Lucus Asturum,100.0
2,6,23,9,Labernis,11°00',44°30',11.0,44.5,yes,2.06.28.03,Laberris (Labernis),100.0
2,6,23,10,Interamnium,10°15',44°30',10.25,44.5,yes,2.06.28.04,Interamnium,93.9
2,6,23,11,Argenteola,9°20',44°45',9.3333,44.75,yes,2.06.28.05,Argenteola,100.0
2,6,23,12,Lanciati,9°20',43°30',9.3333,43.5,yes,2.06.29.01,Lancia,100.0
2,6,23,13,Maliaca,10°20',44°00',10.3333,44.0,yes,2.06.29.02,Maliaca,100.0
2,6,23,14,Gigia,11°30',43°45',11.5,43.75,yes,2.06.29.03,Gigia (Gipa),100.0
2,6,23,15,Bergidum Flavium,8°30',43°45',8.5,43.75,yes,2.06.29.04,Bergidum Flavium,100.0
2,6,23,16,Interamnium Flavium,9°00',44°00',9.0,44.0,yes,2.06.29.05,Interamnium Flavium,100.0
2,6,23,17,Legion VII Germanicus,9°00',44°30',9.0,44.5,yes,2.06.29.06,Legio VII Gemina,100.0
2,6,23,18,"Of the Brigaecini, Brigaecium",10°00',44°50',10.0,44.8333,yes,2.06.30.02,Brigaecium,100.0
